match_id,competition_id,session_id,game_id,group_id,sheet,end_id,hammer_team_id,nonhammer_team_id,score_hammer,score_nonhammer,score_diff,conceded_end,cumulative_score_hammer,cumulative_score_nonhammer,cumulative_score_diff,scoring_team_id,scoring_team_role,powerplay_team_id,powerplay_value,powerplay_by_hammer,blank_end,hammer_noc,hammer_name,nonhammer_noc,nonhammer_name,hammer_task_neg1,hammer_task_0,hammer_task_1,hammer_task_2,hammer_task_3,hammer_task_4,hammer_task_5,hammer_task_6,hammer_task_7,hammer_task_8,hammer_task_9,hammer_task_10,hammer_task_11,hammer_total_shots,nonhammer_task_neg1,nonhammer_task_0,nonhammer_task_1,nonhammer_task_2,nonhammer_task_3,nonhammer_task_4,nonhammer_task_5,nonhammer_task_6,nonhammer_task_7,nonhammer_task_8,nonhammer_task_9,nonhammer_task_10,nonhammer_task_11,nonhammer_total_shots
0_13_2,0,13,2,0,B,5,10,24,2.0,0.0,2.0,False,4.0,2.0,2.0,10.0,hammer,,,False,False,CAN,Canada,ITA,Italy,0,2,0,0,2,0,0,0,0,0,0,1,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,5
0_13_2,0,13,2,0,B,6,24,10,1.0,0.0,1.0,False,6.0,2.0,4.0,24.0,hammer,,,False,False,ITA,Italy,CAN,Canada,0,4,0,0,0,0,0,0,0,1,0,0,0,5,0,2,0,2,1,0,0,0,0,0,0,0,0,5
0_13_2,0,13,2,0,B,7,10,24,3.0,0.0,3.0,False,7.0,2.0,5.0,10.0,hammer,10.0,1.0,True,False,CAN,Canada,ITA,Italy,0,2,0,0,1,0,0,1,1,0,0,0,0,5,0,1,0,0,1,0,0,0,0,1,2,0,0,5
0_13_2,0,13,2,0,B,8,24,10,2.0,0.0,2.0,False,10.0,2.0,8.0,24.0,hammer,24.0,2.0,True,False,ITA,Italy,CAN,Canada,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,1,0,0,0,0,1,1,0,5
0_13_2,0,13,2,0,B,9,10,24,0.0,1.0,-1.0,False,12.0,2.0,10.0,24.0,nonhammer,,,False,False,CAN,Canada,ITA,Italy,0,3,0,0,0,0,0,0,0,1,1,0,0,5,0,3,0,0,2,0,0,0,0,0,0,0,0,5
0_13_3,0,13,3,0,C,1,20,27,0.0,3.0,-3.0,False,0.0,0.0,0.0,27.0,nonhammer,,,False,False,USA,United States of America,GBR,Great Britain,0,1,0,0,1,0,0,0,0,0,3,0,0,5,0,3,0,1,1,0,0,0,0,0,0,0,0,5
0_13_3,0,13,3,0,C,2,20,27,1.0,0.0,1.0,False,0.0,3.0,-3.0,20.0,hammer,,,False,False,USA,United States of America,GBR,Great Britain,0,2,0,0,0,0,0,1,0,2,0,0,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,5
0_13_3,0,13,3,0,C,3,27,20,1.0,0.0,1.0,False,1.0,3.0,-2.0,27.0,hammer,,,False,False,GBR,Great Britain,USA,United States of America,0,2,0,0,3,0,0,0,0,0,0,0,0,5,0,4,0,0,1,0,0,0,0,0,0,0,0,5
0_13_3,0,13,3,0,C,4,20,27,0.0,1.0,-1.0,False,2.0,3.0,-1.0,27.0,nonhammer,,,False,False,USA,United States of America,GBR,Great Britain,0,2,0,0,0,0,0,0,0,1,0,2,0,5,0,3,0,1,0,0,0,0,1,0,0,0,0,5
0_13_3,0,13,3,0,C,5,20,27,2.0,0.0,2.0,False,2.0,4.0,-2.0,20.0,hammer,20.0,2.0,True,False,USA,United States of America,GBR,Great Britain,0,3,0,1,0,0,0,0,0,0,1,0,0,5,0,2,0,0,1,1,0,0,0,0,1,0,0,5
0_13_3,0,13,3,0,C,6,27,20,0.0,1.0,-1.0,False,4.0,4.0,0.0,20.0,nonhammer,,,False,False,GBR,Great Britain,USA,United States of America,0,1,0,0,1,0,0,0,1,2,0,0,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,5
0_13_3,0,13,3,0,C,7,27,20,1.0,0.0,1.0,False,4.0,5.0,-1.0,27.0,hammer,27.0,1.0,True,False,GBR,Great Britain,USA,United States of America,0,3,0,0,0,0,0,2,0,0,0,0,0,5,0,3,0,0,0,0,0,1,0,0,1,0,0,5
0_13_3,0,13,3,0,C,8,20,27,0.0,2.0,-2.0,False,5.0,5.0,0.0,27.0,nonhammer,,,False,False,USA,United States of America,GBR,Great Britain,0,2,0,0,0,0,0,0,1,0,1,1,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5
0_13_4,0,13,4,0,D,1,43,22,1.0,0.0,1.0,False,0.0,0.0,0.0,43.0,hammer,,,False,False,CHN,People's Republic of China,CZE,Czech Republic,0,4,0,0,0,0,0,0,0,0,0,0,1,5,0,3,0,2,0,0,0,0,0,0,0,0,0,5
0_13_4,0,13,4,0,D,2,22,43,1.0,0.0,1.0,False,1.0,0.0,1.0,22.0,hammer,,,False,False,CZE,Czech Republic,CHN,People's Republic of China,0,1,0,0,0,0,0,1,0,2,0,1,0,5,0,2,0,2,0,0,0,0,1,0,0,0,0,5
0_13_4,0,13,4,0,D,3,43,22,3.0,0.0,3.0,False,2.0,0.0,2.0,43.0,hammer,,,False,False,CHN,People's Republic of China,CZE,Czech Republic,0,2,0,0,3,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5
0_13_4,0,13,4,0,D,4,22,43,0.0,1.0,-1.0,False,5.0,0.0,5.0,43.0,nonhammer,,,False,False,CZE,Czech Republic,CHN,People's Republic of China,0,1,0,0,2,0,0,0,0,0,1,1,0,5,0,3,0,0,2,0,0,0,0,0,0,0,0,5
0_13_4,0,13,4,0,D,5,22,43,0.0,1.0,-1.0,False,5.0,1.0,4.0,43.0,nonhammer,22.0,2.0,True,False,CZE,Czech Republic,CHN,People's Republic of China,0,2,0,0,1,0,0,0,2,0,0,0,0,5,0,2,0,1,0,0,0,2,0,0,0,0,0,5
0_13_4,0,13,4,0,D,6,22,43,4.0,0.0,4.0,False,5.0,2.0,3.0,22.0,hammer,,,False,False,CZE,Czech Republic,CHN,People's Republic of China,0,3,0,1,0,0,0,0,1,0,0,0,0,5,0,1,0,0,1,0,0,1,0,1,1,0,0,5
0_13_4,0,13,4,0,D,7,43,22,0.0,1.0,-1.0,False,9.0,2.0,7.0,22.0,nonhammer,43.0,2.0,True,False,CHN,People's Republic of China,CZE,Czech Republic,0,2,0,0,0,0,0,1,2,0,0,0,0,5,0,2,0,0,1,0,0,1,1,0,0,0,0,5
0_13_4,0,13,4,0,D,8,43,22,0.0,2.0,-2.0,False,9.0,3.0,6.0,22.0,nonhammer,,,False,False,CHN,People's Republic of China,CZE,Czech Republic,0,1,0,0,1,0,0,0,0,3,0,0,0,5,0,2,0,3,0,0,0,0,0,0,0,0,0,5
0_1_1,0,1,1,0,A,1,27,19,1.0,0.0,1.0,False,0.0,0.0,0.0,27.0,hammer,,,False,False,GBR,Great Britain,SWE,Sweden,0,4,0,0,0,0,0,1,0,0,0,0,0,5,0,3,0,1,0,0,0,0,1,0,0,0,0,5
0_1_1,0,1,1,0,A,2,19,27,2.0,0.0,2.0,False,1.0,0.0,1.0,19.0,hammer,,,False,False,SWE,Sweden,GBR,Great Britain,0,1,0,0,0,0,0,2,0,0,2,0,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,5
0_1_1,0,1,1,0,A,3,27,19,3.0,0.0,3.0,False,3.0,0.0,3.0,27.0,hammer,,,False,False,GBR,Great Britain,SWE,Sweden,0,2,0,1,2,0,0,0,0,0,0,0,0,5,0,3,0,1,1,0,0,0,0,0,0,0,0,5
0_1_1,0,1,1,0,A,4,19,27,1.0,0.0,1.0,False,6.0,0.0,6.0,19.0,hammer,,,False,False,SWE,Sweden,GBR,Great Britain,0,4,0,0,1,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5
0_1_1,0,1,1,0,A,5,27,19,0.0,2.0,-2.0,False,7.0,0.0,7.0,19.0,nonhammer,,,False,False,GBR,Great Britain,SWE,Sweden,0,3,0,0,1,0,0,0,0,1,0,0,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,5
0_1_1,0,1,1,0,A,6,27,19,1.0,0.0,1.0,False,7.0,2.0,5.0,27.0,hammer,27.0,1.0,True,False,GBR,Great Britain,SWE,Sweden,0,4,0,0,0,0,0,0,1,0,0,0,0,5,0,4,0,0,0,0,0,1,0,0,0,0,0,5
0_1_1,0,1,1,0,A,7,19,27,0.0,3.0,-3.0,False,8.0,2.0,6.0,27.0,nonhammer,19.0,1.0,True,False,SWE,Sweden,GBR,Great Britain,0,1,0,0,1,0,0,0,1,0,2,0,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,5
0_1_1,0,1,1,0,A,8,19,27,0.0,1.0,-1.0,False,8.0,5.0,3.0,27.0,nonhammer,,,False,False,SWE,Sweden,GBR,Great Britain,0,4,0,0,0,0,0,1,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,2,1,0,5
0_1_2,0,1,2,0,B,1,46,20,1.0,0.0,1.0,False,0.0,0.0,0.0,46.0,hammer,,,False,False,AUS,Australia,USA,United States of America,0,2,0,0,0,0,0,0,0,0,3,0,0,5,0,4,0,0,0,0,0,0,0,0,1,0,0,5
0_1_2,0,1,2,0,B,2,20,46,1.0,0.0,1.0,False,1.0,0.0,1.0,20.0,hammer,,,False,False,USA,United States of America,AUS,Australia,0,3,0,0,0,0,0,0,0,0,1,1,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,5
0_1_2,0,1,2,0,B,3,46,20,1.0,0.0,1.0,False,2.0,0.0,2.0,46.0,hammer,,,False,False,AUS,Australia,USA,United States of America,0,1,0,0,0,0,0,1,2,0,0,1,0,5,0,4,0,0,0,0,0,0,0,1,0,0,0,5
0_1_2,0,1,2,0,B,4,20,46,1.0,0.0,1.0,False,3.0,0.0,3.0,20.0,hammer,,,False,False,USA,United States of America,AUS,Australia,0,3,0,0,1,0,0,0,0,0,1,0,0,5,0,2,0,1,0,0,0,0,1,0,1,0,0,5
0_1_2,0,1,2,0,B,5,46,20,0.0,1.0,-1.0,False,4.0,0.0,4.0,20.0,nonhammer,,,False,False,AUS,Australia,USA,United States of America,0,4,0,0,0,0,0,0,0,1,0,0,0,5,0,4,0,0,0,0,0,1,0,0,0,0,0,5
0_1_2,0,1,2,0,B,6,46,20,3.0,0.0,3.0,False,4.0,1.0,3.0,46.0,hammer,46.0,2.0,True,False,AUS,Australia,USA,United States of America,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0,3,0,0,5
0_1_2,0,1,2,0,B,7,20,46,2.0,0.0,2.0,False,7.0,1.0,6.0,20.0,hammer,20.0,2.0,True,False,USA,United States of America,AUS,Australia,0,2,0,0,0,0,0,0,2,0,1,0,0,5,0,2,0,0,0,1,0,0,1,0,1,0,0,5
0_1_2,0,1,2,0,B,8,46,20,0.0,1.0,-1.0,False,9.0,1.0,8.0,20.0,nonhammer,,,False,False,AUS,Australia,USA,United States of America,0,0,0,0,0,1,0,0,0,4,0,0,0,5,0,3,2,0,0,0,0,0,0,0,0,0,0,5
0_1_3,0,1,3,0,C,1,22,17,0.0,1.0,-1.0,False,0.0,0.0,0.0,17.0,nonhammer,,,False,False,CZE,Czech Republic,NOR,Norway,0,1,0,0,2,0,0,2,0,0,0,0,0,5,0,3,0,1,0,0,0,1,0,0,0,0,0,5
0_1_3,0,1,3,0,C,2,22,17,0.0,1.0,-1.0,False,0.0,1.0,-1.0,17.0,nonhammer,,,False,False,CZE,Czech Republic,NOR,Norway,0,2,0,1,2,0,0,0,0,0,0,0,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,5
0_1_3,0,1,3,0,C,3,22,17,2.0,0.0,2.0,False,0.0,2.0,-2.0,22.0,hammer,,,False,False,CZE,Czech Republic,NOR,Norway,0,2,0,0,2,0,0,1,0,0,0,0,0,5,0,4,0,0,0,0,0,1,0,0,0,0,0,5
0_1_3,0,1,3,0,C,4,17,22,1.0,0.0,1.0,False,2.0,2.0,0.0,17.0,hammer,,,False,False,NOR,Norway,CZE,Czech Republic,0,4,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,1,2,0,0,0,1,0,0,0,0,5
0_1_3,0,1,3,0,C,5,22,17,1.0,0.0,1.0,False,3.0,2.0,1.0,22.0,hammer,,,False,False,CZE,Czech Republic,NOR,Norway,0,2,0,0,3,0,0,0,0,0,0,0,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,5
0_1_3,0,1,3,0,C,6,17,22,2.0,0.0,2.0,False,4.0,2.0,2.0,17.0,hammer,17.0,1.0,True,False,NOR,Norway,CZE,Czech Republic,0,2,0,0,0,0,0,2,0,1,0,0,0,5,0,3,0,0,0,0,0,1,0,0,1,0,0,5
0_1_3,0,1,3,0,C,7,22,17,0.0,1.0,-1.0,False,6.0,2.0,4.0,17.0,nonhammer,22.0,1.0,True,False,CZE,Czech Republic,NOR,Norway,0,2,0,0,1,0,0,1,1,0,0,0,0,5,0,3,0,0,1,0,0,1,0,0,0,0,0,5
0_1_3,0,1,3,0,C,8,22,17,3.0,0.0,3.0,False,6.0,3.0,3.0,22.0,hammer,,,False,False,CZE,Czech Republic,NOR,Norway,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,1,0,5
0_1_3,0,1,3,0,C,9,17,22,0.0,1.0,-1.0,False,9.0,3.0,6.0,22.0,nonhammer,,,False,False,NOR,Norway,CZE,Czech Republic,0,3,0,0,0,0,0,0,0,0,1,1,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,5
0_1_4,0,1,4,0,D,1,43,18,1.0,0.0,1.0,False,0.0,0.0,0.0,43.0,hammer,,,False,False,CHN,People's Republic of China,SUI,Switzerland,0,2,0,0,1,0,0,0,1,0,1,0,0,5,0,4,0,0,0,0,0,1,0,0,0,0,0,5
0_1_4,0,1,4,0,D,2,18,43,0.0,1.0,-1.0,False,1.0,0.0,1.0,43.0,nonhammer,,,False,False,SUI,Switzerland,CHN,People's Republic of China,0,1,0,0,1,0,0,0,0,1,1,1,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,5
0_1_4,0,1,4,0,D,3,18,43,0.0,1.0,-1.0,False,1.0,1.0,0.0,43.0,nonhammer,,,False,False,SUI,Switzerland,CHN,People's Republic of China,0,2,0,0,2,0,0,0,0,0,1,0,0,5,0,2,0,3,0,0,0,0,0,0,0,0,0,5
0_1_4,0,1,4,0,D,4,18,43,2.0,0.0,2.0,False,1.0,2.0,-1.0,18.0,hammer,,,False,False,SUI,Switzerland,CHN,People's Republic of China,0,3,0,1,1,0,0,0,0,0,0,0,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,5
0_1_4,0,1,4,0,D,5,43,18,1.0,0.0,1.0,False,3.0,2.0,1.0,43.0,hammer,,,False,False,CHN,People's Republic of China,SUI,Switzerland,0,1,0,0,2,0,0,0,2,0,0,0,0,5,0,3,0,0,1,0,0,0,1,0,0,0,0,5
0_1_4,0,1,4,0,D,6,18,43,3.0,0.0,3.0,False,4.0,2.0,2.0,18.0,hammer,18.0,1.0,True,False,SUI,Switzerland,CHN,People's Republic of China,0,3,0,0,0,0,0,0,1,0,0,1,0,5,0,3,0,1,0,0,0,1,0,0,0,0,0,5
0_1_4,0,1,4,0,D,7,43,18,2.0,0.0,2.0,False,7.0,2.0,5.0,43.0,hammer,43.0,2.0,True,False,CHN,People's Republic of China,SUI,Switzerland,0,4,0,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0,1,0,0,1,1,0,1,0,0,5
0_1_4,0,1,4,0,D,8,18,43,1.0,0.0,1.0,False,9.0,2.0,7.0,18.0,hammer,,,False,False,SUI,Switzerland,CHN,People's Republic of China,0,3,0,0,0,0,0,0,0,1,0,0,1,5,0,2,0,3,0,0,0,0,0,0,0,0,0,5
0_1_4,0,1,4,0,D,9,43,18,1.0,0.0,1.0,False,10.0,2.0,8.0,43.0,hammer,,,False,False,CHN,People's Republic of China,SUI,Switzerland,0,0,0,0,0,1,0,1,1,1,1,0,0,5,0,2,0,1,1,0,1,0,0,0,0,0,0,5
0_2_1,0,2,1,0,A,1,43,46,1.0,0.0,1.0,False,0.0,0.0,0.0,43.0,hammer,,,False,False,CHN,People's Republic of China,AUS,Australia,0,3,0,0,0,0,0,2,0,0,0,0,0,5,0,2,0,0,0,0,0,2,0,0,1,0,0,5
0_2_1,0,2,1,0,A,2,46,43,1.0,0.0,1.0,False,1.0,0.0,1.0,46.0,hammer,,,False,False,AUS,Australia,CHN,People's Republic of China,0,2,0,0,1,0,0,0,0,0,2,0,0,5,0,2,0,3,0,0,0,0,0,0,0,0,0,5
0_2_1,0,2,1,0,A,3,43,46,2.0,0.0,2.0,False,2.0,0.0,2.0,43.0,hammer,,,False,False,CHN,People's Republic of China,AUS,Australia,0,1,0,1,3,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,1,0,1,0,0,5
0_2_1,0,2,1,0,A,4,46,43,0.0,0.0,0.0,False,4.0,0.0,4.0,,,,,False,True,AUS,Australia,CHN,People's Republic of China,0,3,0,0,1,0,0,1,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,3,0,0,5
0_2_1,0,2,1,0,A,5,46,43,0.0,1.0,-1.0,False,4.0,0.0,4.0,43.0,nonhammer,,,False,False,AUS,Australia,CHN,People's Republic of China,0,4,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,3,0,5
0_2_1,0,2,1,0,A,6,46,43,3.0,0.0,3.0,False,4.0,1.0,3.0,46.0,hammer,46.0,1.0,True,False,AUS,Australia,CHN,People's Republic of China,0,1,0,0,3,0,1,0,0,0,0,0,0,5,0,2,0,0,0,0,0,2,0,0,1,0,0,5
0_2_1,0,2,1,0,A,7,43,46,2.0,0.0,2.0,False,7.0,1.0,6.0,43.0,hammer,43.0,1.0,True,False,CHN,People's Republic of China,AUS,Australia,0,2,0,0,1,1,0,1,0,0,0,0,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,5
0_2_1,0,2,1,0,A,8,46,43,1.0,0.0,1.0,False,9.0,1.0,8.0,46.0,hammer,,,False,False,AUS,Australia,CHN,People's Republic of China,0,1,0,0,2,0,0,0,1,0,0,1,0,5,0,2,0,1,1,0,0,0,1,0,0,0,0,5
0_2_2,0,2,2,0,B,1,19,22,1.0,0.0,1.0,False,0.0,0.0,0.0,19.0,hammer,,,False,False,SWE,Sweden,CZE,Czech Republic,0,2,0,0,0,0,0,0,0,0,2,1,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,5
0_2_2,0,2,2,0,B,2,22,19,1.0,0.0,1.0,False,1.0,0.0,1.0,22.0,hammer,,,False,False,CZE,Czech Republic,SWE,Sweden,0,1,0,1,2,0,0,0,0,0,0,1,0,5,0,2,0,1,2,0,0,0,0,0,0,0,0,5
0_2_2,0,2,2,0,B,3,19,22,0.0,1.0,-1.0,False,2.0,0.0,2.0,22.0,nonhammer,,,False,False,SWE,Sweden,CZE,Czech Republic,0,3,0,0,2,0,0,0,0,0,0,0,0,5,0,2,0,0,2,0,0,0,0,0,0,1,0,5
0_2_2,0,2,2,0,B,4,19,22,1.0,0.0,1.0,False,2.0,1.0,1.0,19.0,hammer,,,False,False,SWE,Sweden,CZE,Czech Republic,0,3,0,1,0,0,0,0,0,0,0,1,0,5,0,3,0,0,1,0,0,0,0,0,0,1,0,5
0_2_2,0,2,2,0,B,5,22,19,0.0,1.0,-1.0,False,3.0,1.0,2.0,19.0,nonhammer,,,False,False,CZE,Czech Republic,SWE,Sweden,0,2,0,0,0,0,0,0,1,1,0,1,0,5,0,3,1,1,0,0,0,0,0,0,0,0,0,5
0_2_2,0,2,2,0,B,6,22,19,2.0,0.0,2.0,False,3.0,2.0,1.0,22.0,hammer,22.0,2.0,True,False,CZE,Czech Republic,SWE,Sweden,0,3,0,0,0,0,0,2,0,0,0,0,0,5,0,2,0,0,0,1,0,1,0,0,1,0,0,5
0_2_2,0,2,2,0,B,7,19,22,2.0,0.0,2.0,False,5.0,2.0,3.0,19.0,hammer,19.0,2.0,True,False,SWE,Sweden,CZE,Czech Republic,0,3,0,0,0,0,0,0,1,0,0,1,0,5,0,2,0,0,0,0,0,0,1,0,2,0,0,5
0_2_2,0,2,2,0,B,8,22,19,0.0,2.0,-2.0,False,7.0,2.0,5.0,19.0,nonhammer,,,False,False,CZE,Czech Republic,SWE,Sweden,0,2,0,0,1,0,0,1,1,0,0,0,0,5,0,3,0,0,2,0,0,0,0,0,0,0,0,5
0_2_3,0,2,3,0,C,1,20,24,1.0,0.0,1.0,False,0.0,0.0,0.0,20.0,hammer,,,False,False,USA,United States of America,ITA,Italy,0,1,0,0,3,0,0,0,0,0,0,0,1,5,0,3,0,1,1,0,0,0,0,0,0,0,0,5
0_2_3,0,2,3,0,C,2,24,20,4.0,0.0,4.0,False,1.0,0.0,1.0,24.0,hammer,,,False,False,ITA,Italy,USA,United States of America,0,3,0,0,1,0,0,1,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,1,2,0,0,5
0_2_3,0,2,3,0,C,3,20,24,0.0,1.0,-1.0,False,5.0,0.0,5.0,24.0,nonhammer,,,False,False,USA,United States of America,ITA,Italy,0,1,0,0,2,0,0,1,0,0,1,0,0,5,0,4,0,0,1,0,0,0,0,0,0,0,0,5
0_2_3,0,2,3,0,C,4,20,24,1.0,0.0,1.0,False,5.0,1.0,4.0,20.0,hammer,,,False,False,USA,United States of America,ITA,Italy,0,1,0,0,2,0,0,0,0,0,0,2,0,5,0,2,0,2,1,0,0,0,0,0,0,0,0,5
0_2_3,0,2,3,0,C,5,24,20,0.0,1.0,-1.0,False,6.0,1.0,5.0,20.0,nonhammer,,,False,False,ITA,Italy,USA,United States of America,0,0,0,0,4,0,0,0,0,0,0,1,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,5
0_2_3,0,2,3,0,C,6,24,20,0.0,1.0,-1.0,False,6.0,2.0,4.0,20.0,nonhammer,24.0,1.0,True,False,ITA,Italy,USA,United States of America,0,1,0,0,0,0,0,2,0,1,1,0,0,5,0,3,2,0,0,0,0,0,0,0,0,0,0,5
0_2_3,0,2,3,0,C,7,24,20,1.0,0.0,1.0,False,6.0,3.0,3.0,24.0,hammer,,,False,False,ITA,Italy,USA,United States of America,0,0,0,0,3,0,0,0,0,0,2,0,0,5,0,1,0,1,3,0,0,0,0,0,0,0,0,5
0_2_3,0,2,3,0,C,8,20,24,0.0,2.0,-2.0,False,7.0,3.0,4.0,24.0,nonhammer,20.0,2.0,True,False,USA,United States of America,ITA,Italy,0,1,0,0,0,0,0,1,0,0,3,0,0,5,0,3,1,1,0,0,0,0,0,0,0,0,0,5
0_2_4,0,2,4,0,D,1,10,27,1.0,0.0,1.0,False,0.0,0.0,0.0,10.0,hammer,,,False,False,CAN,Canada,GBR,Great Britain,0,0,0,0,2,0,0,2,1,0,0,0,0,5,0,2,0,0,1,0,0,0,2,0,0,0,0,5
0_2_4,0,2,4,0,D,2,27,10,1.0,0.0,1.0,False,1.0,0.0,1.0,27.0,hammer,,,False,False,GBR,Great Britain,CAN,Canada,0,2,0,0,1,0,0,1,0,1,0,0,0,5,0,1,0,2,0,0,0,0,2,0,0,0,0,5
0_2_4,0,2,4,0,D,3,10,27,0.0,1.0,-1.0,False,2.0,0.0,2.0,27.0,nonhammer,,,False,False,CAN,Canada,GBR,Great Britain,0,2,0,0,1,0,0,0,0,0,1,1,0,5,0,2,0,1,2,0,0,0,0,0,0,0,0,5
0_2_4,0,2,4,0,D,4,10,27,1.0,0.0,1.0,False,2.0,1.0,1.0,10.0,hammer,,,False,False,CAN,Canada,GBR,Great Britain,0,3,0,0,0,0,0,0,0,1,0,1,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,5
0_2_4,0,2,4,0,D,5,27,10,1.0,0.0,1.0,False,3.0,1.0,2.0,27.0,hammer,,,False,False,GBR,Great Britain,CAN,Canada,0,2,0,0,1,0,0,0,0,0,0,1,1,5,0,3,0,2,0,0,0,0,0,0,0,0,0,5
0_2_4,0,2,4,0,D,6,10,27,2.0,0.0,2.0,False,4.0,1.0,3.0,10.0,hammer,10.0,1.0,True,False,CAN,Canada,GBR,Great Britain,0,4,0,0,0,0,0,0,0,0,1,0,0,5,0,1,0,0,1,0,0,1,0,0,1,1,0,5
0_2_4,0,2,4,0,D,7,27,10,2.0,0.0,2.0,False,6.0,1.0,5.0,27.0,hammer,27.0,1.0,True,False,GBR,Great Britain,CAN,Canada,0,4,0,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0,0,1,0,0,1,0,1,1,0,5
0_2_4,0,2,4,0,D,8,10,27,0.0,1.0,-1.0,False,8.0,1.0,7.0,27.0,nonhammer,,,False,False,CAN,Canada,GBR,Great Britain,0,1,0,0,1,0,0,0,0,1,2,0,0,5,0,4,0,0,1,0,0,0,0,0,0,0,0,5
0_3_1,0,3,1,0,A,1,18,24,1.0,0.0,1.0,False,0.0,0.0,0.0,18.0,hammer,,,False,False,SUI,Switzerland,ITA,Italy,0,3,0,0,0,0,0,0,0,0,2,0,0,5,0,2,0,2,0,0,1,0,0,0,0,0,0,5
0_3_1,0,3,1,0,A,2,24,18,3.0,0.0,3.0,False,1.0,0.0,1.0,24.0,hammer,,,False,False,ITA,Italy,SUI,Switzerland,0,2,0,0,1,0,0,1,0,0,1,0,0,5,0,1,0,0,4,0,0,0,0,0,0,0,0,5
0_3_1,0,3,1,0,A,3,18,24,2.0,0.0,2.0,False,4.0,0.0,4.0,18.0,hammer,,,False,False,SUI,Switzerland,ITA,Italy,0,3,0,1,1,0,0,0,0,0,0,0,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,5
0_3_1,0,3,1,0,A,4,24,18,1.0,0.0,1.0,False,6.0,0.0,6.0,24.0,hammer,,,False,False,ITA,Italy,SUI,Switzerland,0,2,0,0,3,0,0,0,0,0,0,0,0,5,0,4,0,0,1,0,0,0,0,0,0,0,0,5
0_3_1,0,3,1,0,A,5,18,24,0.0,1.0,-1.0,False,7.0,0.0,7.0,24.0,nonhammer,,,False,False,SUI,Switzerland,ITA,Italy,0,2,0,0,2,0,0,0,0,0,0,1,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,5
0_3_1,0,3,1,0,A,6,18,24,3.0,0.0,3.0,False,7.0,1.0,6.0,18.0,hammer,18.0,1.0,True,False,SUI,Switzerland,ITA,Italy,0,3,0,0,0,0,0,2,0,0,0,0,0,5,0,1,1,0,0,0,1,1,1,0,0,0,0,5
0_3_1,0,3,1,0,A,7,24,18,2.0,0.0,2.0,False,10.0,1.0,9.0,24.0,hammer,24.0,2.0,True,False,ITA,Italy,SUI,Switzerland,0,3,0,0,0,1,0,1,0,0,0,0,0,5,0,4,0,0,0,0,0,1,0,0,0,0,0,5
0_3_1,0,3,1,0,A,8,18,24,1.0,0.0,1.0,False,12.0,1.0,11.0,18.0,hammer,,,False,False,SUI,Switzerland,ITA,Italy,0,2,0,0,3,0,0,0,0,0,0,0,0,5,0,3,0,0,1,1,0,0,0,0,0,0,0,5
0_3_1,0,3,1,0,A,9,24,18,1.0,0.0,1.0,False,13.0,1.0,12.0,24.0,hammer,,,False,False,ITA,Italy,SUI,Switzerland,0,1,0,0,0,1,0,1,0,2,0,0,0,5,0,1,0,2,1,0,0,0,0,0,1,0,0,5
0_3_2,0,3,2,0,B,1,20,17,1.0,0.0,1.0,False,0.0,0.0,0.0,20.0,hammer,,,False,False,USA,United States of America,NOR,Norway,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,5
